age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previous_contacted,previous_success,age_group,total_contacts,contact_pressure,high_contact_flag,never_contacted_before,recent_contact,pdays_bucket,prev_success,prev_contact_flag,engagement_score
26,management,single,tertiary,0,-0.3436230078417683,0,0,cellular,15,jun,-0.4030984969858823,1,-1,0,1,0,0,Young,1,1.0,0,1,0,never,0,0,0
58,management,married,primary,0,0.6029769576008787,1,0,cellular,11,jul,-0.7202733595461055,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
50,blue-collar,married,secondary,0,0.4591808658173709,1,0,cellular,7,apr,0.5575569046977368,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
61,retired,married,secondary,0,-0.3937212333426048,1,0,cellular,15,jul,0.0341835237646707,7,-1,0,0,0,0,Old,7,7.0,1,1,0,never,0,0,0
28,technician,single,secondary,0,0.3651811150933619,1,0,unknown,21,may,0.0397662992755404,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
49,blue-collar,single,primary,0,0.6810133214408617,1,0,unknown,15,may,-0.730727975239376,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
74,retired,married,secondary,0,-0.0269130500837043,0,0,telephone,17,apr,0.8424925712949499,2,-1,0,1,0,0,Old,2,2.0,0,1,0,never,0,0,0
53,blue-collar,married,secondary,0,-0.2013373931174837,1,0,cellular,3,feb,0.4720596190028806,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
46,self-employed,married,secondary,0,-0.2413098781365451,1,0,cellular,31,jul,0.1049320543040315,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
47,management,married,tertiary,0,-0.4453824591762855,0,0,cellular,27,oct,1.1555104824999292,1,-1,0,1,0,0,Senior,1,1.0,0,1,0,never,0,0,0
42,blue-collar,single,primary,0,-0.3846805720524784,0,0,cellular,30,jul,-0.8067031735525366,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
56,services,married,secondary,0,5.4956946414198935,1,0,cellular,21,nov,0.0001648543239203,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
42,technician,married,secondary,0,-0.4432504043577162,0,0,unknown,29,may,0.305739003342544,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
49,housemaid,married,primary,0,-0.3052248014753534,1,0,cellular,21,nov,1.0047456107931363,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
43,unemployed,single,unknown,0,0.7601300982537539,1,0,cellular,22,may,1.5291675365298147,1,95,1,0,1,0,Adult,2,0.5,0,0,0,cold,0,1,0
39,services,married,secondary,0,1.4770840302319983,1,0,unknown,20,may,-0.0829418631187914,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
66,retired,married,primary,0,-0.3258227411804072,0,0,cellular,9,feb,1.0820807697336652,1,-1,0,1,0,0,Old,1,1.0,0,1,0,never,0,0,0
30,technician,single,tertiary,0,0.4608063373962094,0,0,cellular,5,apr,0.397852822146186,3,241,4,0,1,0,Young,7,0.6,0,0,0,never,0,1,0
38,management,single,tertiary,0,-0.4453824591762855,0,0,cellular,24,jul,-0.1523137894931696,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
31,blue-collar,married,secondary,0,0.2401892807496168,1,0,cellular,20,apr,-0.1918408537058598,1,182,1,0,1,1,Adult,2,0.5,0,0,0,never,0,1,0
32,technician,married,secondary,0,0.7782150066513719,0,0,cellular,8,aug,-1.3087282100943065,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
48,technician,married,secondary,0,1.831231049130445,0,0,cellular,6,aug,-0.8761158842253279,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
34,admin.,married,tertiary,0,-0.4173290986045263,0,0,cellular,6,feb,-1.4013760743997474,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
28,student,single,secondary,0,-0.4232718492631459,0,0,cellular,29,jan,0.166966617606134,2,-1,0,0,0,0,Young,2,2.0,0,1,0,never,0,0,0
40,admin.,single,secondary,0,0.2422508646381704,1,0,unknown,18,jun,-0.1719204912563499,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
36,entrepreneur,married,secondary,0,-0.3620655497002844,0,0,unknown,20,may,-0.6793759405733744,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
52,retired,married,secondary,0,-0.1516015741776688,0,1,unknown,9,jun,-0.8881104581394328,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
46,admin.,married,primary,0,-0.292597981744156,1,1,unknown,6,may,-0.1985525747735808,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
25,technician,single,secondary,0,0.405861325631745,1,0,cellular,21,jul,0.6626657895162875,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
52,blue-collar,married,secondary,0,-0.3481670454154257,1,0,unknown,13,may,0.4147005350399105,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
40,blue-collar,married,primary,0,0.876906717137452,1,0,unknown,14,may,2.0159737537412856,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
26,management,divorced,tertiary,1,-1.5600074593745283,0,1,unknown,12,may,-0.4191131013509083,2,-1,0,0,0,0,Young,2,2.0,0,1,0,never,0,0,0
26,blue-collar,single,primary,0,0.78096900232714,1,0,unknown,4,jun,0.6273204980698043,4,-1,0,0,0,0,Young,4,4.0,1,1,0,never,0,0,0
35,self-employed,single,secondary,0,0.2634824538186509,0,0,telephone,21,nov,2.5669857182537275,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
40,admin.,single,secondary,0,-0.2986505958157374,1,0,unknown,6,may,0.221345524549473,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
31,management,married,tertiary,0,-0.1434813148282124,1,0,cellular,13,may,-0.699643978509556,2,349,5,0,1,0,Adult,7,0.3333333333333333,0,0,0,never,0,1,0
32,admin.,married,secondary,0,0.8412503748581719,1,0,cellular,18,may,0.1311414716501687,1,178,1,0,1,0,Adult,2,0.5,0,0,0,cold,0,1,0
33,admin.,married,secondary,0,-0.3830156452687389,1,0,cellular,30,apr,0.6486359774494117,1,-1,0,1,0,0,Adult,1,1.0,0,1,0,never,0,0,0
53,services,divorced,secondary,0,-0.0869896437251067,1,0,cellular,14,may,1.9903708897661143,3,174,7,1,1,0,Senior,10,0.375,0,0,0,cold,0,1,0
46,technician,divorced,secondary,0,-3.0185415855740176,1,0,cellular,7,aug,0.9460377020579258,3,-1,0,1,0,0,Senior,3,3.0,0,1,0,never,0,0,0
28,management,single,tertiary,0,1.4260628638299775,0,0,cellular,28,jul,0.8083243497481994,6,-1,0,0,0,0,Young,6,6.0,1,1,0,never,0,0,0
31,blue-collar,married,secondary,0,-0.3331710148924242,1,0,unknown,2,jun,-1.5030954552784113,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
44,blue-collar,married,primary,0,-0.2282578339476003,1,0,unknown,7,may,-0.5646530259298721,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
35,admin.,married,secondary,0,-0.4453824591762855,0,0,unknown,7,may,0.6165379390159704,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
50,technician,divorced,unknown,0,0.5830503969521997,1,0,unknown,28,may,-0.0586352636369903,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
32,technician,married,secondary,1,-0.4413642994705198,1,1,cellular,25,aug,-0.3794680549767789,8,-1,0,0,0,0,Adult,8,8.0,1,1,0,never,0,0,0
51,admin.,married,secondary,0,-0.2269613412283812,1,1,cellular,16,oct,-0.7099126299891974,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
51,management,married,tertiary,0,-3.2678177170563103,1,1,cellular,14,aug,0.3011893763736705,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
31,blue-collar,married,unknown,0,-0.718359033401794,1,0,cellular,3,feb,-0.6594558049915068,3,201,2,0,1,0,Adult,5,1.0,0,0,0,never,0,1,0
41,admin.,divorced,secondary,0,-1.4414131859536468,1,0,unknown,28,may,0.196908044747213,10,-1,0,0,0,0,Adult,10,10.0,1,1,0,never,0,0,0
57,technician,married,tertiary,0,6.5640018483923805,0,1,unknown,20,jun,-0.089092425654173,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
34,management,single,tertiary,0,2.103211857510687,1,0,cellular,20,apr,-1.7709351168323606,3,152,1,0,1,0,Adult,4,1.5,0,0,0,cold,0,1,0
47,technician,married,secondary,0,-3.438268491743928,1,0,unknown,28,may,-0.0768211758336392,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
47,admin.,divorced,secondary,0,0.0542874781545202,1,0,cellular,11,jul,-0.6016593854785363,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
36,self-employed,married,secondary,0,-0.3341578908286999,1,0,cellular,19,nov,-0.3486613953776309,1,120,1,0,1,0,Adult,2,0.5,0,0,0,cold,0,1,0
29,housemaid,single,tertiary,0,-0.4295366267234902,0,0,cellular,5,feb,-0.5646530259298721,2,64,2,1,1,1,Young,4,0.6666666666666666,0,0,0,warm,0,1,0
39,technician,married,secondary,0,0.8784132978301936,0,0,cellular,11,aug,0.2164943826862198,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
53,blue-collar,single,unknown,0,-0.4453824591762855,0,0,unknown,12,may,-0.3186161345319812,7,-1,0,0,0,0,Senior,7,7.0,1,1,0,never,0,0,0
47,blue-collar,married,secondary,1,-2.271424871752046,1,0,unknown,26,may,-0.4939457214615945,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
51,technician,divorced,secondary,0,0.460156218860326,1,1,cellular,18,aug,-0.2396048880027354,10,-1,0,0,0,0,Senior,10,10.0,1,1,0,never,0,0,0
48,blue-collar,married,secondary,0,-0.22609786415542,1,0,telephone,9,jul,1.5539812216319688,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
32,technician,married,secondary,0,1.3052395804186083,0,0,cellular,13,aug,-1.7165743265615006,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
36,management,divorced,tertiary,0,-0.1495673546139007,0,0,cellular,26,aug,-0.4353435971716211,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
50,unknown,married,primary,0,-0.262997958557343,1,1,cellular,20,apr,1.5098023337815594,4,340,2,1,1,1,Senior,6,1.3333333333333333,1,0,0,never,0,1,0
39,admin.,married,secondary,0,-0.1499739746801864,1,0,cellular,12,may,1.0156615223229706,2,364,3,1,1,0,Adult,5,0.5,0,0,0,never,0,1,0
31,blue-collar,married,secondary,0,0.1815909766869988,1,1,unknown,23,may,-0.1851652099321126,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
49,admin.,married,secondary,0,-0.2452576541807434,0,0,cellular,5,aug,1.1455988402460748,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
33,unemployed,divorced,secondary,0,-0.2435011906539534,0,0,telephone,27,aug,-1.7709351168323606,28,-1,0,0,0,0,Adult,28,28.0,1,1,0,never,0,0,0
26,management,single,tertiary,0,0.1032496232895163,1,0,cellular,1,jun,0.005897979823894,1,84,1,0,1,0,Young,2,0.5,0,0,0,warm,0,1,0
27,blue-collar,married,secondary,0,-0.2536435001922317,1,0,unknown,14,may,0.6380193793718352,2,-1,0,0,0,0,Young,2,2.0,0,1,0,never,0,0,0
51,blue-collar,married,primary,0,-0.2470171921300959,1,0,telephone,3,feb,-0.2965578932379944,4,272,1,0,1,0,Senior,5,2.0,1,0,0,never,0,1,0
26,admin.,single,secondary,0,-0.0725694235765408,0,0,cellular,30,jan,-0.9124902053637296,1,2,2,0,1,0,Young,3,0.3333333333333333,0,0,1,recent,0,1,0
45,admin.,married,secondary,0,-0.331693910872162,0,0,cellular,31,jul,1.1775699001287747,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
54,technician,married,secondary,0,-1.2843432904893584,0,1,cellular,10,jul,3.078339799038655,1,-1,0,1,0,0,Senior,1,1.0,0,1,0,never,0,0,0
49,technician,married,tertiary,0,0.3011812170269137,1,0,cellular,25,may,0.3936076132017809,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
47,technician,married,secondary,0,-0.4592980045647722,0,0,cellular,14,aug,1.023794616402069,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
42,housemaid,married,primary,0,-0.3897307558217789,0,1,cellular,7,aug,-0.0288946902052893,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
50,entrepreneur,married,tertiary,0,-0.2226506868717416,1,0,cellular,18,may,-1.3633279293590177,4,-1,0,0,0,0,Senior,4,4.0,1,1,0,never,0,0,0
37,admin.,married,secondary,0,-0.6843233571606108,1,0,unknown,28,may,-0.1918408537058598,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
54,blue-collar,married,primary,0,1.127030237914768,0,0,telephone,21,nov,-0.1266413503888223,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
40,services,married,secondary,0,-0.4085276141612853,1,0,cellular,11,may,-1.3087282100943065,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
50,services,married,secondary,0,-0.0117928167651039,0,1,cellular,14,aug,1.6706252241149495,4,-1,0,0,0,0,Senior,4,4.0,1,1,0,never,0,0,0
57,retired,married,secondary,0,-0.4097579990931512,1,1,cellular,25,aug,-0.730727975239376,4,-1,0,0,0,0,Senior,4,4.0,1,1,0,never,0,0,0
33,technician,married,secondary,0,0.8200047519504653,0,0,cellular,11,aug,0.4599720570010501,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
49,technician,married,secondary,0,-0.790963321569706,1,0,cellular,20,apr,0.830163217616132,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
35,services,married,secondary,0,-0.4453824591762855,1,0,cellular,18,may,-0.2748900125764786,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
28,blue-collar,single,secondary,0,-0.4453824591762855,1,0,unknown,28,may,0.8177252957839941,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
58,management,married,tertiary,0,-0.3426187103633997,0,0,cellular,19,aug,-0.2820701891630726,7,-1,0,0,0,0,Senior,7,7.0,1,1,0,never,0,0,0
31,admin.,single,secondary,0,-1.576177530471962,0,1,cellular,7,jul,0.2164943826862198,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
36,management,divorced,tertiary,0,-0.1329895613244501,0,0,cellular,16,jul,0.2500816847545566,2,91,1,0,1,0,Adult,3,1.0,0,0,0,cold,0,1,0
49,blue-collar,single,primary,0,0.0177667963771871,0,0,cellular,8,jul,1.0690380634082888,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
30,unemployed,married,secondary,0,-0.3579027629201855,1,0,unknown,20,may,0.7005311133443641,4,-1,0,0,0,0,Young,4,4.0,1,1,0,never,0,0,0
29,services,single,secondary,0,-0.3243639414082802,1,0,cellular,28,jul,1.102708921781719,7,-1,0,0,0,0,Young,7,7.0,1,1,0,never,0,0,0
50,management,married,unknown,0,0.7693325529589935,0,0,unknown,5,jun,2.060509185697978,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
26,student,single,tertiary,0,-0.2842949527134598,0,0,cellular,5,mar,-0.7955357859915568,1,91,2,1,1,1,Young,3,0.3333333333333333,0,0,0,cold,0,1,0
27,housemaid,married,secondary,0,1.2268264394103163,1,1,telephone,23,jul,-0.8525026002784523,3,-1,0,0,0,0,Young,3,3.0,0,1,0,never,0,0,0
32,blue-collar,single,secondary,0,0.2422508646381704,1,0,cellular,18,may,-0.0347872245030358,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
62,unknown,married,secondary,0,-0.2514297391669095,0,0,telephone,2,mar,-0.326058291672042,5,-1,0,0,0,0,Old,5,5.0,1,1,0,never,0,0,0
34,blue-collar,single,secondary,0,3.524866360079428,1,0,unknown,3,jun,-0.5199695280840949,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
25,admin.,single,tertiary,0,0.1552364521228122,0,0,cellular,8,apr,-0.4435417953377298,2,-1,0,0,0,0,Young,2,2.0,0,1,0,never,0,0,0
34,management,single,tertiary,0,-0.2634457608444948,1,0,unknown,3,jun,1.4359305868218597,28,-1,0,0,0,0,Adult,28,28.0,1,1,0,never,0,0,0
44,technician,single,secondary,0,0.2453409247579567,0,0,telephone,20,oct,1.6006007296301026,1,-1,0,1,0,0,Adult,1,1.0,0,1,0,never,0,0,0
38,management,married,tertiary,0,0.0757985854247325,1,0,cellular,2,feb,-1.0999764361467186,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
57,admin.,married,secondary,0,-0.3441258912802486,0,0,cellular,14,aug,-0.0526310001155103,1,106,2,0,1,0,Senior,3,0.3333333333333333,0,0,0,cold,0,1,0
36,self-employed,married,tertiary,0,-0.191658532268798,0,0,cellular,25,aug,-1.3633279293590177,1,120,1,0,1,0,Adult,2,0.5,0,0,0,cold,0,1,0
41,entrepreneur,married,secondary,0,0.0942506436066597,1,0,cellular,9,jul,0.8332556538806256,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
36,management,single,tertiary,0,-0.1213695104007769,0,1,unknown,4,jul,-0.8179811088092919,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
27,management,single,tertiary,0,-0.3229086180786243,1,0,cellular,15,may,0.776526522748846,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
37,technician,divorced,secondary,0,-0.4267041566443464,0,0,cellular,20,aug,0.4760649147375907,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
47,management,single,tertiary,0,1.0975763424487983,0,0,telephone,10,dec,1.752689451496364,1,190,1,1,1,0,Senior,2,0.5,0,0,0,never,0,1,0
31,services,divorced,primary,0,-0.2115193988024488,1,0,cellular,7,may,1.4153317529032867,1,293,1,1,1,1,Adult,2,0.5,0,0,0,never,0,1,0
39,self-employed,married,secondary,0,1.1905211443439565,1,0,unknown,17,jun,1.0924313701624209,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
35,admin.,divorced,tertiary,0,0.2025157080933405,1,0,unknown,9,may,-1.8586089896300395,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
40,blue-collar,married,secondary,0,-0.4024874728064286,1,0,unknown,7,may,-0.5465766299933368,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
38,management,single,tertiary,0,-0.4453824591762855,1,0,cellular,17,nov,0.1311414716501687,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
31,technician,married,secondary,0,0.891355776423059,1,0,cellular,20,nov,-0.4030984969858823,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
36,blue-collar,married,primary,0,0.0681628075860042,0,0,cellular,15,apr,0.6308960197568224,1,311,4,1,1,1,Adult,5,0.2,0,0,0,never,0,1,0
53,management,married,primary,0,0.3857364112883907,0,0,unknown,9,jun,-0.6206091924023379,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
59,blue-collar,married,primary,0,-0.0936539243079356,0,0,unknown,29,may,-0.0288946902052893,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
29,management,single,tertiary,0,0.7855562459816309,0,0,cellular,21,jul,-0.4769071477773071,3,-1,0,0,0,0,Young,3,3.0,0,1,0,never,0,0,0
30,admin.,single,secondary,0,0.922256296496647,1,0,unknown,3,jun,-0.1851652099321126,4,-1,0,0,0,0,Young,4,4.0,1,1,0,never,0,0,0
52,admin.,married,secondary,0,-0.2391232406673703,1,0,unknown,15,may,0.8332556538806256,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
55,blue-collar,married,secondary,0,0.0069608656036011,1,0,cellular,12,aug,-0.5465766299933368,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
56,blue-collar,married,primary,0,-0.2282578339476003,1,0,unknown,9,may,-0.9248815975927784,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
32,admin.,married,secondary,0,-0.3937212333426048,1,0,unknown,21,may,0.0001648543239203,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
24,blue-collar,married,secondary,0,-0.4453824591762855,0,0,unknown,28,may,-0.7202733595461055,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
51,blue-collar,married,primary,0,-0.0563342190132262,1,0,unknown,29,may,-0.0288946902052893,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
36,management,married,tertiary,0,0.1190167725115188,1,0,cellular,7,aug,-0.6594558049915068,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
36,technician,married,tertiary,0,-0.3451331444149362,1,0,cellular,28,jan,-1.1913132092997414,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
42,management,married,tertiary,0,0.4157238569570838,1,0,cellular,17,nov,1.1969042348246013,3,-1,0,1,0,0,Adult,3,3.0,0,1,0,never,0,0,0
49,admin.,married,secondary,0,3.707057794224549,1,0,cellular,21,nov,-1.1446820450665485,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
48,management,married,secondary,0,0.4507189514025989,1,0,unknown,26,may,0.3147916657493839,11,-1,0,0,0,0,Senior,11,11.0,1,1,0,never,0,0,0
36,management,married,secondary,0,-0.3914338790480344,1,0,unknown,30,may,0.3147916657493839,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
48,management,married,primary,0,0.5292072306224807,0,0,cellular,26,aug,0.1619088098050589,6,-1,0,0,0,0,Senior,6,6.0,1,1,0,never,0,0,0
30,technician,married,tertiary,0,-0.1655103414992017,0,0,cellular,27,aug,2.014562010623526,12,-1,0,1,0,0,Young,12,12.0,1,1,0,never,0,0,0
27,management,single,tertiary,1,-0.4453824591762855,0,1,cellular,8,jul,-1.3821785522573178,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
38,entrepreneur,married,tertiary,0,-0.4453824591762855,1,0,cellular,18,nov,-0.0230293886169544,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
36,technician,single,secondary,1,-0.4347437356911772,0,0,cellular,12,aug,1.33875384210465,2,-1,0,1,0,0,Adult,2,2.0,0,1,0,never,0,0,0
45,technician,married,secondary,0,-0.4097579990931512,0,0,cellular,29,jul,-1.0711603703273127,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
44,housemaid,married,tertiary,0,-0.2110934062084376,0,0,unknown,17,jun,1.1129145325979708,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
42,technician,married,secondary,0,-0.1475359224385914,1,0,cellular,11,may,0.9545729724822384,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
37,entrepreneur,married,tertiary,0,2.078349899093922,0,0,cellular,21,nov,-0.6398708851212029,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
48,blue-collar,married,secondary,0,0.0557516353306808,1,0,cellular,17,apr,0.3721772546840746,1,317,1,0,1,0,Senior,2,0.5,0,0,0,never,0,1,0
57,retired,married,primary,0,-1.762779990316666,1,0,cellular,4,feb,-0.9374116746064248,1,190,6,0,1,0,Senior,7,0.1428571428571428,0,0,0,never,0,1,0
44,services,married,secondary,0,0.3501964817621508,1,1,cellular,20,apr,-0.6016593854785363,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
48,technician,married,secondary,0,-0.4309877049997195,1,1,cellular,17,nov,-0.864247546266032,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
56,retired,married,primary,0,-0.4466484754848608,0,0,cellular,27,aug,-0.773523441960531,23,-1,0,0,0,0,Senior,23,23.0,1,1,0,never,0,0,0
37,management,married,tertiary,0,0.2518553309480199,1,0,unknown,6,jun,-0.7099126299891974,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
47,blue-collar,married,secondary,0,1.3575023999941822,1,0,unknown,15,may,0.6020285490492412,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
54,housemaid,married,unknown,0,-0.4453824591762855,0,0,cellular,14,apr,-0.7202733595461055,5,145,3,0,1,0,Senior,8,1.25,1,0,0,cold,0,1,0
51,retired,divorced,secondary,0,0.2453409247579567,0,0,cellular,12,aug,0.9113780107419645,1,365,9,1,1,0,Senior,10,0.1,0,0,0,never,0,1,0
47,admin.,married,secondary,0,0.8823288022636284,0,0,cellular,18,oct,1.2944572837101658,1,95,3,1,1,1,Senior,4,0.25,0,0,0,cold,0,1,0
25,management,married,tertiary,0,-1.0625734382836924,1,1,cellular,18,may,1.3668590676896082,4,332,4,1,1,0,Young,8,0.8,1,0,0,never,0,1,0
39,services,single,secondary,0,-0.2064175865489596,0,0,unknown,15,oct,-2.976261751472113,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
40,management,married,tertiary,0,2.329538461760343,1,0,cellular,14,aug,1.042595736708003,5,-1,0,0,0,0,Adult,5,5.0,1,1,0,never,0,0,0
38,management,single,tertiary,0,0.2539099789322082,0,0,cellular,1,sep,0.1770236727689251,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
34,management,married,tertiary,0,0.6909624268583775,1,0,cellular,13,may,1.05587716759656,1,-1,0,1,0,0,Adult,1,1.0,0,1,0,never,0,0,0
53,housemaid,married,primary,0,0.5432817139155549,0,0,cellular,15,apr,-0.6693731948945519,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
32,services,married,secondary,0,-0.347660109583895,1,0,unknown,14,may,0.5076880519255021,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
35,blue-collar,married,secondary,0,-0.308061000515368,1,0,cellular,20,apr,-1.4819319891142886,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
24,student,single,secondary,0,0.3025325282436347,0,0,cellular,9,dec,0.830163217616132,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
58,blue-collar,married,primary,0,-0.4453824591762855,1,0,unknown,29,may,1.2207208792822897,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
49,management,married,primary,0,0.789834586616904,0,0,cellular,11,nov,0.3936076132017809,2,-1,0,1,0,0,Senior,2,2.0,0,1,0,never,0,0,0
45,services,single,secondary,0,0.2720074932825292,1,0,cellular,20,apr,2.061881326347012,3,326,1,0,1,0,Adult,4,1.5,0,0,0,never,0,1,0
55,management,married,tertiary,0,-0.3431206153125548,1,0,cellular,8,aug,-0.9629016454097278,6,-1,0,0,0,0,Senior,6,6.0,1,1,0,never,0,0,0
42,entrepreneur,married,tertiary,0,-0.3502000557473444,1,1,unknown,7,may,1.4703181257304996,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
