age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previous_contacted,previous_success,age_group
46,management,divorced,secondary,0,-0.25408686159857663,1,0,unknown,19,may,-0.8067031735525366,7,-1,0,0,0,0,Senior
42,entrepreneur,married,primary,1,-0.3995297079775873,1,1,cellular,6,feb,-0.32605829167204203,1,-1,0,0,0,0,Adult
36,blue-collar,married,unknown,0,-0.39719004827484516,1,0,unknown,8,may,0.1619088098050589,4,-1,0,0,0,0,Adult
32,services,married,secondary,0,-0.33862063756025934,1,0,telephone,15,may,-1.4013760743997474,2,-1,0,0,0,0,Adult
49,technician,married,tertiary,0,-0.29120803179639493,1,0,unknown,19,may,-0.1266413503888223,4,-1,0,0,0,0,Senior
46,services,married,secondary,0,-0.4413642994705198,0,0,cellular,30,apr,0.3893489087548827,1,261,5,1,1,0,Senior
40,entrepreneur,married,secondary,0,0.1538244477772326,1,0,unknown,14,may,0.11547963407912364,2,-1,0,0,0,0,Adult
36,admin.,married,secondary,0,-0.20896574995213768,1,0,unknown,20,may,-0.17852522585209055,1,-1,0,0,0,0,Adult
36,admin.,married,secondary,0,0.0021001016932210904,1,0,unknown,14,may,2.107856016510877,2,-1,0,0,0,0,Adult
34,technician,married,secondary,0,-0.1733429452281262,0,1,cellular,9,jul,1.3689993616138105,1,-1,0,0,0,0,Adult
46,management,married,tertiary,0,0.10719981362527196,1,0,unknown,27,may,-0.773523441960531,1,-1,0,0,0,0,Senior
32,services,married,tertiary,0,1.244059121829702,0,1,cellular,13,may,1.1129145325979708,2,-1,0,0,0,0,Adult
32,unemployed,single,tertiary,0,-0.2652391712543366,1,0,unknown,8,may,-0.32605829167204203,1,-1,0,0,0,0,Adult
32,management,single,tertiary,0,-0.36363711989823744,0,0,unknown,3,jun,0.38507661549416056,3,-1,0,0,0,0,Adult
43,management,married,tertiary,0,-0.2598694226493207,0,1,cellular,15,jul,-0.7844766245848622,3,-1,0,0,0,0,Adult
25,self-employed,single,tertiary,0,-0.2140786166942965,1,0,cellular,17,jul,-0.3639669427880143,1,-1,0,0,0,0,Young
55,admin.,married,secondary,0,0.04070287179982229,1,0,unknown,15,may,-0.427200969114286,2,-1,0,0,0,0,Senior
24,admin.,single,secondary,0,-0.02501711978778609,1,1,cellular,15,may,0.011605439811959354,1,-1,0,0,0,0,Young
40,management,divorced,tertiary,0,-0.19333645354349793,1,0,cellular,3,feb,0.38507661549416056,4,270,3,0,1,0,Adult
38,management,single,tertiary,0,2.26888002140454,1,0,telephone,20,apr,-2.976261751472113,3,150,6,0,1,0,Adult
48,blue-collar,single,primary,0,-0.2742606225680347,0,0,unknown,5,jun,1.2786373824512984,2,-1,0,0,0,0,Senior
36,management,married,tertiary,0,2.438732408181839,1,0,cellular,30,mar,-0.333546143835474,8,-1,0,0,0,0,Adult
57,management,married,tertiary,0,-0.44538245917628555,0,0,cellular,19,aug,-0.005594188098667023,4,-1,0,0,0,0,Senior
45,admin.,married,secondary,0,-0.3960285283249101,1,1,cellular,15,may,0.36350798052900635,2,352,2,0,1,0,Adult
33,self-employed,single,tertiary,0,-0.40248747280642866,0,0,cellular,19,aug,1.803489844630941,3,-1,0,1,0,0,Adult
38,technician,single,secondary,0,-0.34211728970677663,0,0,cellular,29,aug,-0.24658150321405217,4,-1,0,0,0,0,Adult
26,services,single,secondary,1,-0.8322957537060913,1,0,cellular,15,may,-1.420934633178454,2,-1,0,0,0,0,Young
30,management,single,tertiary,0,-0.4109966333380005,0,1,cellular,31,jul,-2.4909558641626535,17,-1,0,0,0,0,Young
55,services,divorced,tertiary,0,0.3481942791474829,1,0,telephone,19,nov,-0.45179639200042815,1,-1,0,0,0,0,Senior
34,blue-collar,married,secondary,0,-0.26973837616848456,1,1,unknown,15,may,-0.24658150321405217,2,-1,0,0,0,0,Adult
60,admin.,married,secondary,0,0.5340098935948216,0,1,cellular,30,jan,0.33271379892834213,2,2,4,0,1,0,Senior
36,management,single,tertiary,0,0.10648201828362643,0,0,cellular,18,aug,-0.741278340334799,5,-1,0,0,0,0,Adult
65,housemaid,married,primary,0,0.4130960693018938,1,0,cellular,4,sep,-0.5465766299933368,7,-1,0,0,0,0,Old
39,self-employed,married,tertiary,0,0.02036754714238281,0,0,unknown,6,jun,1.264942251280858,1,-1,0,1,0,0,Adult
52,blue-collar,married,primary,0,-0.41797670371356227,0,0,cellular,13,aug,-0.5737961200764227,2,-1,0,0,0,0,Senior
55,technician,married,secondary,1,-1.2626690659682234,0,0,cellular,2,feb,1.712197014547437,1,-1,0,1,0,0,Senior
26,management,single,tertiary,0,0.06816280758600424,0,0,cellular,19,oct,-0.511231490272068,1,-1,0,0,0,0,Young
40,self-employed,married,primary,0,0.37944813135404215,1,0,cellular,13,may,0.7439915579667621,1,173,24,0,1,0,Adult
52,entrepreneur,married,secondary,0,-0.44538245917628555,0,0,cellular,7,aug,-0.8525026002784523,2,-1,0,0,0,0,Senior
29,self-employed,married,tertiary,0,-0.4442696930118384,0,0,cellular,18,jul,-0.1330102392108096,3,-1,0,0,0,0,Young
41,blue-collar,married,primary,0,2.0228944896233143,1,0,cellular,20,nov,0.16696661760613404,1,190,1,0,1,0,Adult
30,technician,single,tertiary,0,0.3277805059981281,1,0,cellular,18,may,1.2464833405870073,1,-1,0,0,0,0,Young
28,student,single,secondary,0,-0.35224168098834846,0,0,cellular,23,jul,2.2111727483130417,2,-1,0,1,0,0,Young
26,blue-collar,married,secondary,0,0.6032926377709724,1,0,unknown,8,may,-0.3112190724285923,1,-1,0,0,0,0,Young
58,management,married,secondary,0,-0.3594591313474608,0,0,cellular,27,may,-0.005594188098667023,1,161,2,0,1,0,Senior
29,management,single,tertiary,0,-0.42810962471056235,1,0,cellular,14,may,-0.5922980605066951,4,371,3,0,1,0,Young
48,technician,married,secondary,0,-0.33961733857195076,1,0,unknown,17,jun,0.5947160247431659,4,-1,0,0,0,0,Senior
35,blue-collar,married,secondary,0,-0.21792807427124977,1,0,cellular,15,apr,0.2828328336825758,3,-1,0,0,0,0,Adult
26,services,single,secondary,0,-0.3243639414082802,1,0,cellular,22,jul,0.5910451101378238,2,-1,0,0,0,0,Young
49,blue-collar,married,unknown,0,0.705233814139696,0,0,unknown,16,jun,-0.26775157289215407,2,-1,0,0,0,0,Senior
34,admin.,married,secondary,0,1.3614664094499287,0,0,cellular,3,mar,-0.5287723594454672,6,467,5,0,1,0,Adult
32,services,married,secondary,0,1.23745744114187,1,1,cellular,18,nov,0.8607874674244202,2,-1,0,0,0,0,Adult
31,admin.,married,secondary,0,-0.44538245917628555,1,1,cellular,18,nov,-0.8881104581394328,3,-1,0,0,0,0,Adult
48,unemployed,married,primary,0,1.4015752885090786,0,0,unknown,6,jun,-1.7709351168323606,4,-1,0,0,0,0,Senior
40,blue-collar,married,secondary,0,1.7626433346514592,1,0,cellular,20,nov,-0.6894656500691742,2,-1,0,0,0,0,Adult
42,technician,divorced,secondary,0,0.6673044733781383,1,0,unknown,21,may,-0.011379402663628493,5,-1,0,0,0,0,Adult
48,technician,married,secondary,0,-0.2252350638539784,0,0,unknown,14,may,0.06732117070430158,1,-1,0,0,0,0,Senior
38,services,married,secondary,0,2.32278297207687,0,0,cellular,2,feb,0.4395825026768966,1,75,1,0,1,0,Adult
53,management,married,tertiary,0,-0.35583605062600954,0,0,unknown,30,may,-0.24658150321405217,1,-1,0,0,0,0,Senior
59,retired,divorced,secondary,0,-0.27290147978319795,0,0,cellular,24,jul,-0.40309849698588235,1,-1,0,0,0,0,Senior
28,unemployed,single,secondary,0,-0.27971893506415446,0,0,cellular,14,jun,1.1751351471602123,1,-1,0,0,0,0,Young
41,blue-collar,married,primary,0,-0.2417477644004596,1,0,unknown,16,jun,-0.4191131013509083,2,-1,0,0,0,0,Adult
50,management,single,primary,0,-0.08659840133214626,0,0,unknown,17,jun,-0.089092425654173,2,-1,0,0,0,0,Senior
31,admin.,married,secondary,0,-0.44538245917628555,1,0,cellular,29,jul,-0.8525026002784523,5,-1,0,0,0,0,Adult
30,technician,single,secondary,0,0.7086412755067849,1,0,unknown,3,jun,2.6412258654811094,2,-1,0,0,0,0,Young
59,admin.,divorced,secondary,0,-0.3416163500960839,1,0,unknown,16,may,0.08357476726006927,1,-1,0,0,0,0,Senior
33,technician,divorced,secondary,1,-1.2534050792050306,0,1,unknown,9,may,-0.5737961200764227,1,-1,0,0,0,0,Adult
35,self-employed,married,secondary,0,-0.12456661370964349,0,0,cellular,9,jul,0.7925153124177635,1,-1,0,0,0,0,Adult
30,management,single,tertiary,0,1.597402453989793,1,0,unknown,27,may,-0.2326674961608044,11,-1,0,0,0,0,Young
71,retired,married,secondary,0,0.6284860817515248,0,0,cellular,17,feb,-0.023029388616954444,1,-1,0,1,0,0,Old
30,services,single,primary,0,-0.39200391295380743,1,0,cellular,15,may,0.5836736916617637,1,-1,0,0,0,0,Young
24,services,married,secondary,1,-0.37481519837773214,1,0,unknown,23,may,-1.8284955091696518,1,-1,0,0,0,0,Young
34,technician,single,secondary,0,1.2815623678728056,0,0,cellular,20,nov,0.08894734565866859,6,-1,0,0,0,0,Adult
34,blue-collar,married,secondary,0,-0.2545304275973169,1,0,telephone,19,nov,-1.3821785522573178,1,182,2,0,1,0,Adult
52,admin.,married,secondary,0,-0.32924046104877547,0,0,cellular,28,jan,2.017384260371888,2,189,1,0,1,0,Senior
33,self-employed,single,secondary,0,-0.3104334021035523,1,1,cellular,5,feb,-1.4013760743997474,5,-1,0,0,0,0,Adult
38,blue-collar,married,secondary,0,1.2966889989391774,1,0,unknown,17,jun,-0.2820701891630726,6,-1,0,0,0,0,Adult
41,admin.,divorced,secondary,0,0.03554300713241014,1,0,cellular,28,jan,-0.333546143835474,1,-1,0,0,0,0,Adult
42,management,divorced,tertiary,0,-0.3185629444700698,1,0,unknown,7,may,1.6042699796049376,2,-1,0,0,0,0,Adult
38,blue-collar,divorced,secondary,0,-0.03908815635559166,0,1,unknown,18,jun,0.7406960794089653,1,-1,0,0,0,0,Adult
48,blue-collar,married,primary,0,-0.09286859048138209,1,0,cellular,18,may,-0.7626740617525385,6,-1,0,0,0,0,Senior
34,technician,single,secondary,0,-0.44538245917628555,1,1,unknown,16,may,0.13632028077426295,1,-1,0,0,0,0,Adult
46,blue-collar,married,primary,0,0.10935208253074326,1,0,cellular,14,may,-0.3038665174105017,3,259,17,0,1,0,Senior
33,technician,married,secondary,0,0.30151909068601684,1,0,unknown,29,may,0.26889611840603295,3,-1,0,0,0,0,Adult
40,management,married,tertiary,0,-0.3863544943313455,1,1,telephone,9,feb,-0.2606543479399819,6,-1,0,0,0,0,Adult
36,admin.,married,secondary,0,1.0618473138251916,0,0,unknown,19,jun,0.20183219015866413,6,-1,0,0,0,0,Adult
32,technician,single,secondary,0,-0.44538245917628555,0,0,cellular,21,aug,-0.427200969114286,2,-1,0,0,0,0,Adult
33,blue-collar,married,secondary,0,-0.14267170032188445,1,0,unknown,28,may,0.8907641045677386,1,-1,0,0,0,0,Adult
55,technician,married,unknown,0,-0.16345642721940218,1,0,cellular,29,jan,0.27820359073304446,2,-1,0,0,0,0,Senior
58,management,married,primary,0,-0.27244890586603543,1,0,unknown,30,may,-0.10772656897299418,2,-1,0,0,0,0,Senior
25,technician,single,tertiary,0,-0.20769098770334982,1,0,unknown,15,may,-0.26775157289215407,1,-1,0,0,0,0,Young
47,services,married,secondary,0,-0.2196431068963748,1,0,unknown,12,jun,-0.7519263756051605,1,-1,0,0,0,0,Senior
40,unemployed,married,secondary,0,-0.44538245917628555,1,0,cellular,19,nov,0.6380193793718352,1,183,1,0,1,0,Adult
59,retired,married,secondary,0,1.4700918434937786,1,0,cellular,25,jul,1.0611558571876254,2,-1,0,0,0,0,Senior
40,management,married,tertiary,0,2.0348555674949824,0,0,telephone,4,may,0.7472792870957243,1,355,1,0,1,0,Adult
30,management,married,secondary,0,-2.082201759453811,1,1,cellular,7,may,-0.6793759405733744,1,167,2,0,1,0,Young
25,entrepreneur,single,tertiary,0,4.282541312121996,1,1,cellular,15,may,-0.5025572213710241,2,-1,0,0,0,0,Young
58,retired,married,primary,0,0.34952919305975144,0,0,telephone,14,jul,-0.023029388616954444,4,-1,0,0,0,0,Senior
39,entrepreneur,married,unknown,0,-0.3813593866697625,1,0,telephone,15,may,-1.1600030264437684,3,367,1,0,1,0,Adult
40,self-employed,married,tertiary,0,-0.13580725379755432,0,0,cellular,18,nov,-0.26775157289215407,3,-1,0,0,0,0,Adult
38,blue-collar,married,secondary,0,-0.1833016690899842,1,1,unknown,23,may,1.2626474055630421,2,-1,0,0,0,0,Adult
66,management,single,tertiary,0,1.6851388189047152,0,0,cellular,13,aug,0.41887963224747166,1,-1,0,0,0,0,Old
47,management,married,tertiary,0,0.454626428944181,0,0,telephone,6,aug,0.2595224922130293,4,-1,0,1,0,0,Senior
37,blue-collar,married,secondary,0,-0.014431157726452239,1,0,unknown,2,jun,0.8668336475313363,9,-1,0,0,0,0,Adult
36,management,single,tertiary,0,-2.498711893635272,1,1,cellular,7,may,-0.10148445288246649,1,93,1,0,1,0,Adult
50,blue-collar,married,primary,0,-0.44664847548486086,0,0,cellular,19,aug,0.03418352376467079,2,-1,0,0,0,0,Senior
76,retired,married,primary,0,0.5461556317257554,0,0,telephone,9,feb,-1.0293090111973424,12,-1,0,0,0,0,Old
58,management,single,tertiary,0,-0.26748594450488306,0,1,cellular,28,jul,-0.8525026002784523,3,-1,0,0,0,0,Senior
42,admin.,married,secondary,0,1.04097608124851,1,0,unknown,5,jun,-1.1913132092997414,6,-1,0,0,0,0,Adult
58,services,divorced,secondary,0,-0.21024188352677353,0,0,cellular,13,nov,1.123049284970238,1,93,1,1,1,1,Senior
28,self-employed,single,tertiary,0,-0.44538245917628555,1,0,cellular,21,jul,1.0820807697336652,1,-1,0,0,0,0,Young
41,technician,married,secondary,0,-0.44538245917628555,0,0,cellular,29,aug,-0.3112190724285923,2,-1,0,0,0,0,Adult
30,management,married,tertiary,0,-0.3532658054220876,0,0,cellular,19,aug,-0.8525026002784523,4,-1,0,0,0,0,Young
32,management,divorced,tertiary,0,-0.041379061141616054,1,0,cellular,10,dec,1.7409870895882082,1,185,5,1,1,0,Adult
27,services,single,secondary,0,-0.2972495045745092,0,1,cellular,7,jul,0.2261787801753355,1,-1,0,0,0,0,Young
48,management,married,tertiary,0,-0.44538245917628555,0,0,cellular,26,aug,-1.1446820450665485,5,-1,0,0,0,0,Senior
36,technician,married,tertiary,0,-0.19796229825602332,1,0,unknown,8,may,-0.6302003588078081,3,-1,0,0,0,0,Adult
54,management,married,tertiary,0,-0.44228743927494957,0,1,cellular,8,jul,0.9854415270097846,1,-1,0,0,0,0,Senior
36,blue-collar,married,secondary,0,-0.3297303235627933,1,0,unknown,9,may,0.8607874674244202,2,-1,0,0,0,0,Adult
52,housemaid,married,secondary,0,3.688599995585554,0,0,unknown,5,jun,-0.3794680549767789,1,-1,0,0,0,0,Senior
34,technician,divorced,secondary,0,-0.44538245917628555,1,1,cellular,18,aug,0.7797388738535658,16,-1,0,0,0,0,Adult
43,technician,married,secondary,0,-0.36102108008635103,0,0,cellular,25,aug,0.7439915579667621,7,-1,0,1,0,0,Adult
32,management,single,tertiary,0,-0.4232718492631459,0,0,cellular,8,aug,-0.5555802497209266,2,-1,0,0,0,0,Adult
33,management,single,tertiary,0,-0.26568807797417654,0,0,cellular,29,aug,-0.39517022870310975,4,-1,0,0,0,0,Adult
51,housemaid,married,unknown,0,-0.3416163500960839,0,0,telephone,29,jul,0.5500024636120416,3,-1,0,0,0,0,Senior
39,unemployed,married,secondary,0,-0.29538546306537433,1,0,unknown,3,jun,-0.511231490272068,1,-1,0,0,0,0,Adult
44,management,single,tertiary,0,0.07870156171769116,0,0,cellular,9,jul,-0.17852522585209055,2,-1,0,0,0,0,Adult
49,housemaid,divorced,primary,0,-0.3297303235627933,1,0,unknown,13,may,0.08894734565866859,3,-1,0,0,0,0,Senior
25,technician,married,tertiary,0,-0.02957024102836033,1,0,cellular,12,may,-0.023029388616954444,2,-1,0,0,0,0,Young
39,self-employed,married,secondary,0,-0.421260677787458,1,0,cellular,20,nov,-1.1295748107931523,2,181,4,0,1,0,Adult
54,technician,married,secondary,0,-0.44538245917628555,0,0,telephone,14,aug,-0.18516520993211266,2,106,6,0,1,1,Senior
32,management,single,tertiary,0,-0.260315710035461,1,0,cellular,18,may,0.13114147165016876,1,264,6,0,1,0,Adult
36,management,married,tertiary,0,-0.0501851161616046,1,0,unknown,20,may,0.4959156123389846,15,-1,0,0,0,0,Adult
54,technician,married,secondary,0,-0.3863544943313455,1,0,cellular,10,jul,-0.3186161345319812,3,-1,0,0,0,0,Senior
31,technician,married,secondary,0,-0.44538245917628555,1,1,cellular,28,jan,-0.9889889898856717,1,223,9,0,1,0,Adult
45,services,married,secondary,0,-0.44538245917628555,0,1,cellular,8,jul,-1.3633279293590175,7,-1,0,0,0,0,Adult
31,admin.,single,secondary,0,-0.39835704622527285,1,0,cellular,16,apr,1.3011861417510233,2,-1,0,0,0,0,Adult
45,technician,married,secondary,0,-0.7964354420612937,1,0,cellular,14,jul,0.4680424288012426,2,-1,0,0,0,0,Adult
33,services,divorced,secondary,0,0.4886743402874233,1,0,cellular,23,oct,-0.39517022870310975,1,161,1,1,1,0,Adult
46,management,divorced,tertiary,0,-0.3166410309748455,1,0,cellular,14,may,0.06732117070430158,1,345,1,0,1,0,Senior
43,unknown,single,tertiary,0,0.5909669334353331,0,0,cellular,21,nov,-2.4909558641626535,7,-1,0,0,0,0,Adult
50,management,married,tertiary,0,-0.37373630506115985,1,0,cellular,4,nov,-1.0022663271983454,5,85,5,0,1,0,Senior
44,management,divorced,tertiary,0,-0.44538245917628555,0,0,cellular,22,aug,-1.240059207761592,2,-1,0,0,0,0,Adult
42,services,married,secondary,0,0.8654454266870245,1,0,unknown,27,may,-1.989525404437253,16,-1,0,0,0,0,Adult
26,blue-collar,single,secondary,0,-0.3391187568733713,0,0,cellular,30,jul,-0.6302003588078081,3,-1,0,0,0,0,Young
47,admin.,single,secondary,0,0.1986897446878144,1,0,cellular,6,apr,-0.6206091924023379,1,312,1,0,1,0,Senior
48,blue-collar,married,primary,0,-0.32924046104877547,0,0,telephone,18,aug,-1.7709351168323606,2,-1,0,0,0,0,Senior
60,blue-collar,married,unknown,0,-0.3137687613795268,1,0,unknown,12,may,-1.1913132092997414,2,-1,0,0,0,0,Senior
27,admin.,divorced,secondary,0,-0.39372123334260484,1,0,unknown,4,jun,0.24533576024127954,1,-1,0,0,0,0,Young
30,unemployed,single,tertiary,0,-0.28063210841808767,0,0,cellular,11,feb,1.2040896819479832,3,-1,0,1,0,0,Young
28,admin.,single,secondary,0,-0.3341578908286999,1,0,cellular,31,jul,-1.0293090111973424,2,-1,0,0,0,0,Young
58,retired,married,primary,0,-0.16715563950897055,0,0,telephone,7,jul,1.8667080081880727,1,-1,0,1,0,0,Senior
37,entrepreneur,married,tertiary,0,-0.2769853818058948,0,0,cellular,1,sep,-0.9248815975927783,1,-1,0,0,0,0,Adult
36,services,married,secondary,0,0.26825898737389076,1,0,unknown,26,may,-0.6693731948945519,1,-1,0,0,0,0,Adult
39,technician,married,secondary,0,-0.43960373387132806,1,0,cellular,18,may,-0.4601082347002513,3,357,4,0,1,0,Adult
52,unemployed,married,primary,0,-0.6921199408813208,0,1,cellular,29,jan,-0.3112190724285923,1,-1,0,0,0,0,Senior
55,retired,married,secondary,0,0.5966593464443878,1,1,unknown,29,may,-1.175544418357644,2,-1,0,0,0,0,Senior
30,management,single,tertiary,0,1.6884249709149821,0,0,cellular,30,mar,-0.9002342141086664,3,-1,0,0,0,0,Young
36,blue-collar,single,secondary,0,-0.4186272389457845,1,0,unknown,3,jun,0.963057715166052,3,-1,0,0,0,0,Adult
39,admin.,married,secondary,0,-2.396836646901791,0,0,cellular,15,may,-0.45179639200042815,2,364,1,0,1,0,Adult
47,blue-collar,married,primary,0,-0.2852132414413012,0,1,telephone,28,jul,0.11547963407912364,3,-1,0,0,0,0,Senior
42,housemaid,single,primary,0,1.489098696318396,1,0,unknown,15,may,-1.240059207761592,2,-1,0,0,0,0,Adult
42,management,married,secondary,0,0.4902894161070642,1,0,unknown,20,may,-0.333546143835474,4,-1,0,0,0,0,Adult
58,retired,married,secondary,0,-0.4186272389457845,0,0,cellular,29,jul,0.6521567942160524,7,-1,0,0,0,0,Senior
68,retired,married,secondary,0,4.846330668712772,1,0,cellular,4,aug,0.305739003342544,1,-1,0,1,0,0,Old
43,technician,married,secondary,0,-0.4091417992781409,0,0,unknown,28,may,-1.0999764361467186,1,-1,0,0,0,0,Adult
44,blue-collar,married,secondary,0,-2.481094505634946,1,0,unknown,5,may,0.3415850382445392,1,-1,0,0,0,0,Adult
49,technician,married,tertiary,0,0.8973669785104721,0,0,cellular,5,aug,1.8651579582584352,2,-1,0,1,0,0,Senior
57,retired,married,tertiary,0,0.06925501596057379,1,1,unknown,14,may,0.011605439811959354,2,-1,0,0,0,0,Senior
61,self-employed,divorced,tertiary,0,1.7198661701599367,0,0,cellular,24,feb,1.0872652713238702,2,-1,0,1,0,0,Old
36,admin.,single,secondary,0,-0.27290147978319795,1,0,cellular,18,may,-0.47690714777730714,2,-1,0,0,0,0,Adult
31,blue-collar,married,secondary,0,0.1990377470757912,1,1,cellular,13,may,0.09962579087770658,1,-1,0,0,0,0,Adult
51,technician,married,tertiary,0,0.11794456146599698,0,0,telephone,5,jun,0.5309314098923662,2,-1,0,0,0,0,Senior
31,technician,single,tertiary,0,-0.22652951786341646,0,0,cellular,21,aug,-0.730727975239376,2,-1,0,0,0,0,Adult
56,blue-collar,married,primary,0,-0.3532658054220876,0,0,cellular,3,feb,-0.4110792020818707,1,-1,0,0,0,0,Senior
30,technician,single,tertiary,0,-3.5576724784873455,0,1,cellular,21,aug,0.028576285265912264,2,-1,0,0,0,0,Young
38,services,married,secondary,0,-2.794227387267337,1,1,unknown,30,may,0.8848191667444965,2,-1,0,0,0,0,Adult
35,services,married,secondary,0,-0.33812297765270055,1,0,cellular,31,jul,-2.976261751472113,3,-1,0,0,0,0,Adult
31,blue-collar,married,unknown,0,-0.718359033401794,1,0,cellular,17,jul,0.22134552454947307,2,-1,0,0,0,0,Adult
39,admin.,divorced,secondary,0,0.01106567689717732,1,0,unknown,20,jun,-2.0624777937567864,3,-1,0,0,0,0,Adult
50,management,married,tertiary,0,-0.39257513814480427,1,0,cellular,14,jan,0.15683126183591942,3,161,9,0,1,0,Senior
39,technician,married,tertiary,0,-0.3243639414082802,0,0,unknown,23,jul,-1.5924377745134695,2,-1,0,0,0,0,Adult
